ID_date,date_name,date_of_week,quarter,holiday,holiday_name,season,week_num,year,month,day
20230115,2023-01-15,Sunday,1,N,,Zima,2,2023,1,15
20230116,2023-01-16,Monday,1,N,,Zima,3,2023,1,16
20230117,2023-01-17,Tuesday,1,N,,Zima,3,2023,1,17
20230118,2023-01-18,Wednesday,1,N,,Zima,3,2023,1,18
20230119,2023-01-19,Thursday,1,N,,Zima,3,2023,1,19
20230120,2023-01-20,Friday,1,N,,Zima,3,2023,1,20
20230121,2023-01-21,Saturday,1,N,,Zima,3,2023,1,21
20230122,2023-01-22,Sunday,1,N,,Zima,3,2023,1,22
20230123,2023-01-23,Monday,1,N,,Zima,4,2023,1,23
20230124,2023-01-24,Tuesday,1,N,,Zima,4,2023,1,24
20230125,2023-01-25,Wednesday,1,N,,Zima,4,2023,1,25
20230126,2023-01-26,Thursday,1,N,,Zima,4,2023,1,26
20230127,2023-01-27,Friday,1,N,,Zima,4,2023,1,27
20230128,2023-01-28,Saturday,1,N,,Zima,4,2023,1,28
20230129,2023-01-29,Sunday,1,N,,Zima,4,2023,1,29
20230130,2023-01-30,Monday,1,N,,Zima,5,2023,1,30
20230131,2023-01-31,Tuesday,1,N,,Zima,5,2023,1,31
20230201,2023-02-01,Wednesday,1,N,,Zima,5,2023,2,1
20230202,2023-02-02,Thursday,1,N,,Zima,5,2023,2,2
20230203,2023-02-03,Friday,1,N,,Zima,5,2023,2,3
20230204,2023-02-04,Saturday,1,N,,Zima,5,2023,2,4
20230205,2023-02-05,Sunday,1,N,,Zima,5,2023,2,5
20230206,2023-02-06,Monday,1,N,,Zima,6,2023,2,6
20230207,2023-02-07,Tuesday,1,N,,Zima,6,2023,2,7
20230208,2023-02-08,Wednesday,1,N,,Zima,6,2023,2,8
20230209,2023-02-09,Thursday,1,N,,Zima,6,2023,2,9
20230210,2023-02-10,Friday,1,N,,Zima,6,2023,2,10
20230211,2023-02-11,Saturday,1,N,,Zima,6,2023,2,11
20230212,2023-02-12,Sunday,1,N,,Zima,6,2023,2,12
20230213,2023-02-13,Monday,1,N,,Zima,7,2023,2,13
20230214,2023-02-14,Tuesday,1,N,,Zima,7,2023,2,14
20230215,2023-02-15,Wednesday,1,N,,Zima,7,2023,2,15
20230216,2023-02-16,Thursday,1,N,,Zima,7,2023,2,16
20230217,2023-02-17,Friday,1,N,,Zima,7,2023,2,17
20230218,2023-02-18,Saturday,1,N,,Zima,7,2023,2,18
20230219,2023-02-19,Sunday,1,N,,Zima,7,2023,2,19
20230220,2023-02-20,Monday,1,N,,Zima,8,2023,2,20
20230221,2023-02-21,Tuesday,1,N,,Zima,8,2023,2,21
20230222,2023-02-22,Wednesday,1,N,,Zima,8,2023,2,22
20230223,2023-02-23,Thursday,1,N,,Zima,8,2023,2,23
20230224,2023-02-24,Friday,1,N,,Zima,8,2023,2,24
20230225,2023-02-25,Saturday,1,N,,Zima,8,2023,2,25
20230226,2023-02-26,Sunday,1,N,,Zima,8,2023,2,26
20230227,2023-02-27,Monday,1,N,,Zima,9,2023,2,27
20230228,2023-02-28,Tuesday,1,N,,Zima,9,2023,2,28
20230301,2023-03-01,Wednesday,1,N,,Jaro,9,2023,3,1
20230302,2023-03-02,Thursday,1,N,,Jaro,9,2023,3,2
20230303,2023-03-03,Friday,1,N,,Jaro,9,2023,3,3
20230304,2023-03-04,Saturday,1,N,,Jaro,9,2023,3,4
20230305,2023-03-05,Sunday,1,N,,Jaro,9,2023,3,5
20230306,2023-03-06,Monday,1,N,,Jaro,10,2023,3,6
20230307,2023-03-07,Tuesday,1,N,,Jaro,10,2023,3,7
20230308,2023-03-08,Wednesday,1,N,,Jaro,10,2023,3,8
20230309,2023-03-09,Thursday,1,N,,Jaro,10,2023,3,9
20230310,2023-03-10,Friday,1,N,,Jaro,10,2023,3,10
20230311,2023-03-11,Saturday,1,N,,Jaro,10,2023,3,11
20230312,2023-03-12,Sunday,1,N,,Jaro,10,2023,3,12
20230313,2023-03-13,Monday,1,N,,Jaro,11,2023,3,13
20230314,2023-03-14,Tuesday,1,N,,Jaro,11,2023,3,14
20230315,2023-03-15,Wednesday,1,N,,Jaro,11,2023,3,15
20230316,2023-03-16,Thursday,1,N,,Jaro,11,2023,3,16
20230317,2023-03-17,Friday,1,N,,Jaro,11,2023,3,17
20230318,2023-03-18,Saturday,1,N,,Jaro,11,2023,3,18
20230319,2023-03-19,Sunday,1,N,,Jaro,11,2023,3,19
20230320,2023-03-20,Monday,1,N,,Jaro,12,2023,3,20
20230321,2023-03-21,Tuesday,1,N,,Jaro,12,2023,3,21
20230322,2023-03-22,Wednesday,1,N,,Jaro,12,2023,3,22
20230323,2023-03-23,Thursday,1,N,,Jaro,12,2023,3,23
20230324,2023-03-24,Friday,1,N,,Jaro,12,2023,3,24
20230325,2023-03-25,Saturday,1,N,,Jaro,12,2023,3,25
20230326,2023-03-26,Sunday,1,N,,Jaro,12,2023,3,26
20230327,2023-03-27,Monday,1,N,,Jaro,13,2023,3,27
20230328,2023-03-28,Tuesday,1,N,,Jaro,13,2023,3,28
20230329,2023-03-29,Wednesday,1,N,,Jaro,13,2023,3,29
20230330,2023-03-30,Thursday,1,N,,Jaro,13,2023,3,30
20230331,2023-03-31,Friday,1,N,,Jaro,13,2023,3,31
20230401,2023-04-01,Saturday,2,N,,Jaro,13,2023,4,1
20230402,2023-04-02,Sunday,2,N,,Jaro,13,2023,4,2
20230403,2023-04-03,Monday,2,N,,Jaro,14,2023,4,3
20230404,2023-04-04,Tuesday,2,N,,Jaro,14,2023,4,4
20230405,2023-04-05,Wednesday,2,N,,Jaro,14,2023,4,5
20230406,2023-04-06,Thursday,2,N,,Jaro,14,2023,4,6
20230407,2023-04-07,Friday,2,Y,Good Friday,Jaro,14,2023,4,7
20230408,2023-04-08,Saturday,2,N,,Jaro,14,2023,4,8
20230409,2023-04-09,Sunday,2,N,,Jaro,14,2023,4,9
20230410,2023-04-10,Monday,2,Y,Easter Monday,Jaro,15,2023,4,10
20230411,2023-04-11,Tuesday,2,N,,Jaro,15,2023,4,11
20230412,2023-04-12,Wednesday,2,N,,Jaro,15,2023,4,12
20230413,2023-04-13,Thursday,2,N,,Jaro,15,2023,4,13
20230414,2023-04-14,Friday,2,N,,Jaro,15,2023,4,14
20230415,2023-04-15,Saturday,2,N,,Jaro,15,2023,4,15
20230416,2023-04-16,Sunday,2,N,,Jaro,15,2023,4,16
20230417,2023-04-17,Monday,2,N,,Jaro,16,2023,4,17
20230418,2023-04-18,Tuesday,2,N,,Jaro,16,2023,4,18
20230419,2023-04-19,Wednesday,2,N,,Jaro,16,2023,4,19
20230420,2023-04-20,Thursday,2,N,,Jaro,16,2023,4,20
20230421,2023-04-21,Friday,2,N,,Jaro,16,2023,4,21
20230422,2023-04-22,Saturday,2,N,,Jaro,16,2023,4,22
20230423,2023-04-23,Sunday,2,N,,Jaro,16,2023,4,23
20230424,2023-04-24,Monday,2,N,,Jaro,17,2023,4,24
20230425,2023-04-25,Tuesday,2,N,,Jaro,17,2023,4,25
20230426,2023-04-26,Wednesday,2,N,,Jaro,17,2023,4,26
20230427,2023-04-27,Thursday,2,N,,Jaro,17,2023,4,27
20230428,2023-04-28,Friday,2,N,,Jaro,17,2023,4,28
20230429,2023-04-29,Saturday,2,N,,Jaro,17,2023,4,29
20230430,2023-04-30,Sunday,2,N,,Jaro,17,2023,4,30
20230501,2023-05-01,Monday,2,Y,Labor Day,Jaro,18,2023,5,1
20230502,2023-05-02,Tuesday,2,N,,Jaro,18,2023,5,2
20230503,2023-05-03,Wednesday,2,N,,Jaro,18,2023,5,3
20230504,2023-05-04,Thursday,2,N,,Jaro,18,2023,5,4
20230505,2023-05-05,Friday,2,N,,Jaro,18,2023,5,5
20230506,2023-05-06,Saturday,2,N,,Jaro,18,2023,5,6
20230507,2023-05-07,Sunday,2,N,,Jaro,18,2023,5,7
20230508,2023-05-08,Monday,2,Y,Victory Day,Jaro,19,2023,5,8
20230509,2023-05-09,Tuesday,2,N,,Jaro,19,2023,5,9
20230510,2023-05-10,Wednesday,2,N,,Jaro,19,2023,5,10
20230511,2023-05-11,Thursday,2,N,,Jaro,19,2023,5,11
20230512,2023-05-12,Friday,2,N,,Jaro,19,2023,5,12
20230513,2023-05-13,Saturday,2,N,,Jaro,19,2023,5,13
20230514,2023-05-14,Sunday,2,N,,Jaro,19,2023,5,14
20230515,2023-05-15,Monday,2,N,,Jaro,20,2023,5,15
20230516,2023-05-16,Tuesday,2,N,,Jaro,20,2023,5,16
20230517,2023-05-17,Wednesday,2,N,,Jaro,20,2023,5,17
20230518,2023-05-18,Thursday,2,N,,Jaro,20,2023,5,18
20230519,2023-05-19,Friday,2,N,,Jaro,20,2023,5,19
20230520,2023-05-20,Saturday,2,N,,Jaro,20,2023,5,20
20230521,2023-05-21,Sunday,2,N,,Jaro,20,2023,5,21
20230522,2023-05-22,Monday,2,N,,Jaro,21,2023,5,22
20230523,2023-05-23,Tuesday,2,N,,Jaro,21,2023,5,23
20230524,2023-05-24,Wednesday,2,N,,Jaro,21,2023,5,24
20230525,2023-05-25,Thursday,2,N,,Jaro,21,2023,5,25
20230526,2023-05-26,Friday,2,N,,Jaro,21,2023,5,26
20230527,2023-05-27,Saturday,2,N,,Jaro,21,2023,5,27
20230528,2023-05-28,Sunday,2,N,,Jaro,21,2023,5,28
20230529,2023-05-29,Monday,2,N,,Jaro,22,2023,5,29
20230530,2023-05-30,Tuesday,2,N,,Jaro,22,2023,5,30
20230531,2023-05-31,Wednesday,2,N,,Jaro,22,2023,5,31
20230601,2023-06-01,Thursday,2,N,,Léto,22,2023,6,1
20230602,2023-06-02,Friday,2,N,,Léto,22,2023,6,2
20230603,2023-06-03,Saturday,2,N,,Léto,22,2023,6,3
20230604,2023-06-04,Sunday,2,N,,Léto,22,2023,6,4
20230605,2023-06-05,Monday,2,N,,Léto,23,2023,6,5
20230606,2023-06-06,Tuesday,2,N,,Léto,23,2023,6,6
20230607,2023-06-07,Wednesday,2,N,,Léto,23,2023,6,7
20230608,2023-06-08,Thursday,2,N,,Léto,23,2023,6,8
20230609,2023-06-09,Friday,2,N,,Léto,23,2023,6,9
20230610,2023-06-10,Saturday,2,N,,Léto,23,2023,6,10
20230611,2023-06-11,Sunday,2,N,,Léto,23,2023,6,11
20230612,2023-06-12,Monday,2,N,,Léto,24,2023,6,12
20230613,2023-06-13,Tuesday,2,N,,Léto,24,2023,6,13
20230614,2023-06-14,Wednesday,2,N,,Léto,24,2023,6,14
20230615,2023-06-15,Thursday,2,N,,Léto,24,2023,6,15
20230616,2023-06-16,Friday,2,N,,Léto,24,2023,6,16
20230617,2023-06-17,Saturday,2,N,,Léto,24,2023,6,17
20230618,2023-06-18,Sunday,2,N,,Léto,24,2023,6,18
20230619,2023-06-19,Monday,2,N,,Léto,25,2023,6,19
20230620,2023-06-20,Tuesday,2,N,,Léto,25,2023,6,20
20230621,2023-06-21,Wednesday,2,N,,Léto,25,2023,6,21
20230622,2023-06-22,Thursday,2,N,,Léto,25,2023,6,22
20230623,2023-06-23,Friday,2,N,,Léto,25,2023,6,23
20230624,2023-06-24,Saturday,2,N,,Léto,25,2023,6,24
20230625,2023-06-25,Sunday,2,N,,Léto,25,2023,6,25
20230626,2023-06-26,Monday,2,N,,Léto,26,2023,6,26
20230627,2023-06-27,Tuesday,2,N,,Léto,26,2023,6,27
20230628,2023-06-28,Wednesday,2,N,,Léto,26,2023,6,28
20230629,2023-06-29,Thursday,2,N,,Léto,26,2023,6,29
20230630,2023-06-30,Friday,2,N,,Léto,26,2023,6,30
20230701,2023-07-01,Saturday,3,N,,Léto,26,2023,7,1
20230702,2023-07-02,Sunday,3,N,,Léto,26,2023,7,2
20230703,2023-07-03,Monday,3,N,,Léto,27,2023,7,3
20230704,2023-07-04,Tuesday,3,N,,Léto,27,2023,7,4
20230705,2023-07-05,Wednesday,3,Y,Saints Cyril and Methodius Day,Léto,27,2023,7,5
20230706,2023-07-06,Thursday,3,Y,Jan Hus Day,Léto,27,2023,7,6
20230707,2023-07-07,Friday,3,N,,Léto,27,2023,7,7
20230708,2023-07-08,Saturday,3,N,,Léto,27,2023,7,8
20230709,2023-07-09,Sunday,3,N,,Léto,27,2023,7,9
20230710,2023-07-10,Monday,3,N,,Léto,28,2023,7,10
20230711,2023-07-11,Tuesday,3,N,,Léto,28,2023,7,11
20230712,2023-07-12,Wednesday,3,N,,Léto,28,2023,7,12
20230713,2023-07-13,Thursday,3,N,,Léto,28,2023,7,13
20230714,2023-07-14,Friday,3,N,,Léto,28,2023,7,14
20230715,2023-07-15,Saturday,3,N,,Léto,28,2023,7,15
20230716,2023-07-16,Sunday,3,N,,Léto,28,2023,7,16
20230717,2023-07-17,Monday,3,N,,Léto,29,2023,7,17
20230718,2023-07-18,Tuesday,3,N,,Léto,29,2023,7,18
20230719,2023-07-19,Wednesday,3,N,,Léto,29,2023,7,19
20230720,2023-07-20,Thursday,3,N,,Léto,29,2023,7,20
20230721,2023-07-21,Friday,3,N,,Léto,29,2023,7,21
20230722,2023-07-22,Saturday,3,N,,Léto,29,2023,7,22
20230723,2023-07-23,Sunday,3,N,,Léto,29,2023,7,23
20230724,2023-07-24,Monday,3,N,,Léto,30,2023,7,24
20230725,2023-07-25,Tuesday,3,N,,Léto,30,2023,7,25
20230726,2023-07-26,Wednesday,3,N,,Léto,30,2023,7,26
20230727,2023-07-27,Thursday,3,N,,Léto,30,2023,7,27
20230728,2023-07-28,Friday,3,N,,Léto,30,2023,7,28
20230729,2023-07-29,Saturday,3,N,,Léto,30,2023,7,29
20230730,2023-07-30,Sunday,3,N,,Léto,30,2023,7,30
20230731,2023-07-31,Monday,3,N,,Léto,31,2023,7,31
20230801,2023-08-01,Tuesday,3,N,,Léto,31,2023,8,1
20230802,2023-08-02,Wednesday,3,N,,Léto,31,2023,8,2
20230803,2023-08-03,Thursday,3,N,,Léto,31,2023,8,3
20230804,2023-08-04,Friday,3,N,,Léto,31,2023,8,4
20230805,2023-08-05,Saturday,3,N,,Léto,31,2023,8,5
20230806,2023-08-06,Sunday,3,N,,Léto,31,2023,8,6
20230807,2023-08-07,Monday,3,N,,Léto,32,2023,8,7
20230808,2023-08-08,Tuesday,3,N,,Léto,32,2023,8,8
20230809,2023-08-09,Wednesday,3,N,,Léto,32,2023,8,9
20230810,2023-08-10,Thursday,3,N,,Léto,32,2023,8,10
20230811,2023-08-11,Friday,3,N,,Léto,32,2023,8,11
20230812,2023-08-12,Saturday,3,N,,Léto,32,2023,8,12
20230813,2023-08-13,Sunday,3,N,,Léto,32,2023,8,13
20230814,2023-08-14,Monday,3,N,,Léto,33,2023,8,14
20230815,2023-08-15,Tuesday,3,N,,Léto,33,2023,8,15
20230816,2023-08-16,Wednesday,3,N,,Léto,33,2023,8,16
20230817,2023-08-17,Thursday,3,N,,Léto,33,2023,8,17
20230818,2023-08-18,Friday,3,N,,Léto,33,2023,8,18
20230819,2023-08-19,Saturday,3,N,,Léto,33,2023,8,19
20230820,2023-08-20,Sunday,3,N,,Léto,33,2023,8,20
20230821,2023-08-21,Monday,3,N,,Léto,34,2023,8,21
20230822,2023-08-22,Tuesday,3,N,,Léto,34,2023,8,22
20230823,2023-08-23,Wednesday,3,N,,Léto,34,2023,8,23
20230824,2023-08-24,Thursday,3,N,,Léto,34,2023,8,24
20230825,2023-08-25,Friday,3,N,,Léto,34,2023,8,25
20230826,2023-08-26,Saturday,3,N,,Léto,34,2023,8,26
20230827,2023-08-27,Sunday,3,N,,Léto,34,2023,8,27
20230828,2023-08-28,Monday,3,N,,Léto,35,2023,8,28
20230829,2023-08-29,Tuesday,3,N,,Léto,35,2023,8,29
20230830,2023-08-30,Wednesday,3,N,,Léto,35,2023,8,30
20230831,2023-08-31,Thursday,3,N,,Léto,35,2023,8,31
20230901,2023-09-01,Friday,3,N,,Podzim,35,2023,9,1
20230902,2023-09-02,Saturday,3,N,,Podzim,35,2023,9,2
20230903,2023-09-03,Sunday,3,N,,Podzim,35,2023,9,3
20230904,2023-09-04,Monday,3,N,,Podzim,36,2023,9,4
20230905,2023-09-05,Tuesday,3,N,,Podzim,36,2023,9,5
20230906,2023-09-06,Wednesday,3,N,,Podzim,36,2023,9,6
20230907,2023-09-07,Thursday,3,N,,Podzim,36,2023,9,7
20230908,2023-09-08,Friday,3,N,,Podzim,36,2023,9,8
20230909,2023-09-09,Saturday,3,N,,Podzim,36,2023,9,9
20230910,2023-09-10,Sunday,3,N,,Podzim,36,2023,9,10
20230911,2023-09-11,Monday,3,N,,Podzim,37,2023,9,11
20230912,2023-09-12,Tuesday,3,N,,Podzim,37,2023,9,12
20230913,2023-09-13,Wednesday,3,N,,Podzim,37,2023,9,13
20230914,2023-09-14,Thursday,3,N,,Podzim,37,2023,9,14
20230915,2023-09-15,Friday,3,N,,Podzim,37,2023,9,15
20230916,2023-09-16,Saturday,3,N,,Podzim,37,2023,9,16
20230917,2023-09-17,Sunday,3,N,,Podzim,37,2023,9,17
20230918,2023-09-18,Monday,3,N,,Podzim,38,2023,9,18
20230919,2023-09-19,Tuesday,3,N,,Podzim,38,2023,9,19
20230920,2023-09-20,Wednesday,3,N,,Podzim,38,2023,9,20
20230921,2023-09-21,Thursday,3,N,,Podzim,38,2023,9,21
20230922,2023-09-22,Friday,3,N,,Podzim,38,2023,9,22
20230923,2023-09-23,Saturday,3,N,,Podzim,38,2023,9,23
20230924,2023-09-24,Sunday,3,N,,Podzim,38,2023,9,24
20230925,2023-09-25,Monday,3,N,,Podzim,39,2023,9,25
20230926,2023-09-26,Tuesday,3,N,,Podzim,39,2023,9,26
20230927,2023-09-27,Wednesday,3,N,,Podzim,39,2023,9,27
20230928,2023-09-28,Thursday,3,Y,Statehood Day,Podzim,39,2023,9,28
20230929,2023-09-29,Friday,3,N,,Podzim,39,2023,9,29
20230930,2023-09-30,Saturday,3,N,,Podzim,39,2023,9,30
20231001,2023-10-01,Sunday,4,N,,Podzim,39,2023,10,1
20231002,2023-10-02,Monday,4,N,,Podzim,40,2023,10,2
20231003,2023-10-03,Tuesday,4,N,,Podzim,40,2023,10,3
20231004,2023-10-04,Wednesday,4,N,,Podzim,40,2023,10,4
20231005,2023-10-05,Thursday,4,N,,Podzim,40,2023,10,5
20231006,2023-10-06,Friday,4,N,,Podzim,40,2023,10,6
20231007,2023-10-07,Saturday,4,N,,Podzim,40,2023,10,7
20231008,2023-10-08,Sunday,4,N,,Podzim,40,2023,10,8
20231009,2023-10-09,Monday,4,N,,Podzim,41,2023,10,9
20231010,2023-10-10,Tuesday,4,N,,Podzim,41,2023,10,10
20231011,2023-10-11,Wednesday,4,N,,Podzim,41,2023,10,11
20231012,2023-10-12,Thursday,4,N,,Podzim,41,2023,10,12
20231013,2023-10-13,Friday,4,N,,Podzim,41,2023,10,13
20231014,2023-10-14,Saturday,4,N,,Podzim,41,2023,10,14
20231015,2023-10-15,Sunday,4,N,,Podzim,41,2023,10,15
20231016,2023-10-16,Monday,4,N,,Podzim,42,2023,10,16
20231017,2023-10-17,Tuesday,4,N,,Podzim,42,2023,10,17
20231018,2023-10-18,Wednesday,4,N,,Podzim,42,2023,10,18
20231019,2023-10-19,Thursday,4,N,,Podzim,42,2023,10,19
20231020,2023-10-20,Friday,4,N,,Podzim,42,2023,10,20
20231021,2023-10-21,Saturday,4,N,,Podzim,42,2023,10,21
20231022,2023-10-22,Sunday,4,N,,Podzim,42,2023,10,22
20231023,2023-10-23,Monday,4,N,,Podzim,43,2023,10,23
20231024,2023-10-24,Tuesday,4,N,,Podzim,43,2023,10,24
20231025,2023-10-25,Wednesday,4,N,,Podzim,43,2023,10,25
20231026,2023-10-26,Thursday,4,N,,Podzim,43,2023,10,26
20231027,2023-10-27,Friday,4,N,,Podzim,43,2023,10,27
20231028,2023-10-28,Saturday,4,Y,Independent Czechoslovak State Day,Podzim,43,2023,10,28
20231029,2023-10-29,Sunday,4,N,,Podzim,43,2023,10,29
20231030,2023-10-30,Monday,4,N,,Podzim,44,2023,10,30
20231031,2023-10-31,Tuesday,4,N,,Podzim,44,2023,10,31
20231101,2023-11-01,Wednesday,4,N,,Podzim,44,2023,11,1
20231102,2023-11-02,Thursday,4,N,,Podzim,44,2023,11,2
20231103,2023-11-03,Friday,4,N,,Podzim,44,2023,11,3
20231104,2023-11-04,Saturday,4,N,,Podzim,44,2023,11,4
20231105,2023-11-05,Sunday,4,N,,Podzim,44,2023,11,5
20231106,2023-11-06,Monday,4,N,,Podzim,45,2023,11,6
20231107,2023-11-07,Tuesday,4,N,,Podzim,45,2023,11,7
20231108,2023-11-08,Wednesday,4,N,,Podzim,45,2023,11,8
20231109,2023-11-09,Thursday,4,N,,Podzim,45,2023,11,9
20231110,2023-11-10,Friday,4,N,,Podzim,45,2023,11,10
20231111,2023-11-11,Saturday,4,N,,Podzim,45,2023,11,11
20231112,2023-11-12,Sunday,4,N,,Podzim,45,2023,11,12
20231113,2023-11-13,Monday,4,N,,Podzim,46,2023,11,13
20231114,2023-11-14,Tuesday,4,N,,Podzim,46,2023,11,14
20231115,2023-11-15,Wednesday,4,N,,Podzim,46,2023,11,15
20231116,2023-11-16,Thursday,4,N,,Podzim,46,2023,11,16
20231117,2023-11-17,Friday,4,Y,Struggle for Freedom and Democracy Day,Podzim,46,2023,11,17
20231118,2023-11-18,Saturday,4,N,,Podzim,46,2023,11,18
20231119,2023-11-19,Sunday,4,N,,Podzim,46,2023,11,19
20231120,2023-11-20,Monday,4,N,,Podzim,47,2023,11,20
20231121,2023-11-21,Tuesday,4,N,,Podzim,47,2023,11,21
20231122,2023-11-22,Wednesday,4,N,,Podzim,47,2023,11,22
20231123,2023-11-23,Thursday,4,N,,Podzim,47,2023,11,23
20231124,2023-11-24,Friday,4,N,,Podzim,47,2023,11,24
20231125,2023-11-25,Saturday,4,N,,Podzim,47,2023,11,25
20231126,2023-11-26,Sunday,4,N,,Podzim,47,2023,11,26
20231127,2023-11-27,Monday,4,N,,Podzim,48,2023,11,27
20231128,2023-11-28,Tuesday,4,N,,Podzim,48,2023,11,28
20231129,2023-11-29,Wednesday,4,N,,Podzim,48,2023,11,29
20231130,2023-11-30,Thursday,4,N,,Podzim,48,2023,11,30
20231201,2023-12-01,Friday,4,N,,Zima,48,2023,12,1
20231202,2023-12-02,Saturday,4,N,,Zima,48,2023,12,2
20231203,2023-12-03,Sunday,4,N,,Zima,48,2023,12,3
20231204,2023-12-04,Monday,4,N,,Zima,49,2023,12,4
20231205,2023-12-05,Tuesday,4,N,,Zima,49,2023,12,5
20231206,2023-12-06,Wednesday,4,N,,Zima,49,2023,12,6
20231207,2023-12-07,Thursday,4,N,,Zima,49,2023,12,7
20231208,2023-12-08,Friday,4,N,,Zima,49,2023,12,8
20231209,2023-12-09,Saturday,4,N,,Zima,49,2023,12,9
20231210,2023-12-10,Sunday,4,N,,Zima,49,2023,12,10
20231211,2023-12-11,Monday,4,N,,Zima,50,2023,12,11
20231212,2023-12-12,Tuesday,4,N,,Zima,50,2023,12,12
20231213,2023-12-13,Wednesday,4,N,,Zima,50,2023,12,13
20231214,2023-12-14,Thursday,4,N,,Zima,50,2023,12,14
20231215,2023-12-15,Friday,4,N,,Zima,50,2023,12,15
20231216,2023-12-16,Saturday,4,N,,Zima,50,2023,12,16
20231217,2023-12-17,Sunday,4,N,,Zima,50,2023,12,17
20231218,2023-12-18,Monday,4,N,,Zima,51,2023,12,18
20231219,2023-12-19,Tuesday,4,N,,Zima,51,2023,12,19
20231220,2023-12-20,Wednesday,4,N,,Zima,51,2023,12,20
20231221,2023-12-21,Thursday,4,N,,Zima,51,2023,12,21
20231222,2023-12-22,Friday,4,N,,Zima,51,2023,12,22
20231223,2023-12-23,Saturday,4,N,,Zima,51,2023,12,23
20231224,2023-12-24,Sunday,4,Y,Christmas Eve,Zima,51,2023,12,24
20231225,2023-12-25,Monday,4,Y,Christmas Day,Zima,52,2023,12,25
20231226,2023-12-26,Tuesday,4,Y,Second Day of Christmas,Zima,52,2023,12,26
20231227,2023-12-27,Wednesday,4,N,,Zima,52,2023,12,27
20231228,2023-12-28,Thursday,4,N,,Zima,52,2023,12,28
20231229,2023-12-29,Friday,4,N,,Zima,52,2023,12,29
20231230,2023-12-30,Saturday,4,N,,Zima,52,2023,12,30
20231231,2023-12-31,Sunday,4,N,,Zima,52,2023,12,31
20240101,2024-01-01,Monday,1,Y,Independent Czech State Restoration Day,Zima,1,2024,1,1
20240102,2024-01-02,Tuesday,1,N,,Zima,1,2024,1,2
20240103,2024-01-03,Wednesday,1,N,,Zima,1,2024,1,3
20240104,2024-01-04,Thursday,1,N,,Zima,1,2024,1,4
20240105,2024-01-05,Friday,1,N,,Zima,1,2024,1,5
20240106,2024-01-06,Saturday,1,N,,Zima,1,2024,1,6
20240107,2024-01-07,Sunday,1,N,,Zima,1,2024,1,7
20240108,2024-01-08,Monday,1,N,,Zima,2,2024,1,8
20240109,2024-01-09,Tuesday,1,N,,Zima,2,2024,1,9
20240110,2024-01-10,Wednesday,1,N,,Zima,2,2024,1,10
20240111,2024-01-11,Thursday,1,N,,Zima,2,2024,1,11
20240112,2024-01-12,Friday,1,N,,Zima,2,2024,1,12
20240113,2024-01-13,Saturday,1,N,,Zima,2,2024,1,13
20240114,2024-01-14,Sunday,1,N,,Zima,2,2024,1,14
20240115,2024-01-15,Monday,1,N,,Zima,3,2024,1,15
20240116,2024-01-16,Tuesday,1,N,,Zima,3,2024,1,16
20240117,2024-01-17,Wednesday,1,N,,Zima,3,2024,1,17
20240118,2024-01-18,Thursday,1,N,,Zima,3,2024,1,18
20240119,2024-01-19,Friday,1,N,,Zima,3,2024,1,19
20240120,2024-01-20,Saturday,1,N,,Zima,3,2024,1,20
20240121,2024-01-21,Sunday,1,N,,Zima,3,2024,1,21
20240122,2024-01-22,Monday,1,N,,Zima,4,2024,1,22
20240123,2024-01-23,Tuesday,1,N,,Zima,4,2024,1,23
20240124,2024-01-24,Wednesday,1,N,,Zima,4,2024,1,24
20240125,2024-01-25,Thursday,1,N,,Zima,4,2024,1,25
20240126,2024-01-26,Friday,1,N,,Zima,4,2024,1,26
20240127,2024-01-27,Saturday,1,N,,Zima,4,2024,1,27
20240128,2024-01-28,Sunday,1,N,,Zima,4,2024,1,28
20240129,2024-01-29,Monday,1,N,,Zima,5,2024,1,29
20240130,2024-01-30,Tuesday,1,N,,Zima,5,2024,1,30
20240131,2024-01-31,Wednesday,1,N,,Zima,5,2024,1,31
20240201,2024-02-01,Thursday,1,N,,Zima,5,2024,2,1
20240202,2024-02-02,Friday,1,N,,Zima,5,2024,2,2
20240203,2024-02-03,Saturday,1,N,,Zima,5,2024,2,3
20240204,2024-02-04,Sunday,1,N,,Zima,5,2024,2,4
20240205,2024-02-05,Monday,1,N,,Zima,6,2024,2,5
20240206,2024-02-06,Tuesday,1,N,,Zima,6,2024,2,6
20240207,2024-02-07,Wednesday,1,N,,Zima,6,2024,2,7
20240208,2024-02-08,Thursday,1,N,,Zima,6,2024,2,8
20240209,2024-02-09,Friday,1,N,,Zima,6,2024,2,9
20240210,2024-02-10,Saturday,1,N,,Zima,6,2024,2,10
20240211,2024-02-11,Sunday,1,N,,Zima,6,2024,2,11
20240212,2024-02-12,Monday,1,N,,Zima,7,2024,2,12
20240213,2024-02-13,Tuesday,1,N,,Zima,7,2024,2,13
20240214,2024-02-14,Wednesday,1,N,,Zima,7,2024,2,14
20240215,2024-02-15,Thursday,1,N,,Zima,7,2024,2,15
20240216,2024-02-16,Friday,1,N,,Zima,7,2024,2,16
20240217,2024-02-17,Saturday,1,N,,Zima,7,2024,2,17
20240218,2024-02-18,Sunday,1,N,,Zima,7,2024,2,18
20240219,2024-02-19,Monday,1,N,,Zima,8,2024,2,19
